episode,reward,score,steps,epsilon,loss_mean,ma100_reward
1550,0.8932,0,43,0.045,0.019011,1.8862
1551,-1.5336,0,34,0.0449,0.021819,1.8486
1552,3.9611,1,114,0.0448,0.024933,1.8988
1553,1.2539,0,94,0.0447,0.028316,1.9213
1554,-0.1201,0,22,0.0446,0.018378,1.9159
1555,0.0109,0,117,0.0446,0.022019,1.9092
1556,-1.0,0,1,0.0445,0.008311,1.861
1557,-1.0,0,1,0.0444,0.026671,1.8351
1558,2.6447,1,140,0.0443,0.023225,1.8217
1559,4.856,1,108,0.0442,0.023555,1.8802
1560,4.2198,1,100,0.0441,0.024616,1.8917
1561,3.4457,1,61,0.044,0.025221,1.8935
1562,5.2208,1,85,0.0439,0.023984,1.9403
1563,2.6472,1,161,0.0438,0.023767,1.9394
1564,0.2032,0,78,0.0438,0.021224,1.9223
1565,3.0442,1,93,0.0437,0.020452,1.9037
1566,0.6726,0,114,0.0436,0.027108,1.8739
1567,3.5118,1,67,0.0435,0.024834,1.9148
1568,1.924,1,193,0.0434,0.025604,1.894
1569,-1.0,0,1,0.0433,0.017154,1.8692
1570,0.6793,0,117,0.0432,0.025493,1.8313
1571,0.9369,0,82,0.0431,0.023061,1.8087
1572,2.9607,1,133,0.0431,0.02268,1.798
1573,-1.0,0,1,0.043,0.004525,1.7542
1574,2.9999,1,80,0.0429,0.026689,1.7942
1575,-1.3586,0,239,0.0428,0.024837,1.7677
1576,0.6216,0,48,0.0427,0.025341,1.7335
1577,-0.8617,0,19,0.0426,0.032232,1.6893
1578,1.5027,1,276,0.0425,0.028693,1.6638
1579,1.3267,0,101,0.0425,0.028066,1.6534
1580,2.6455,1,243,0.0424,0.027234,1.6538
1581,-1.0,0,1,0.0423,0.042936,1.6027
1582,4.0009,1,121,0.0422,0.022701,1.6527
1583,-1.0,0,1,0.0421,0.016851,1.6527
1584,2.0728,1,185,0.042,0.023482,1.6334
1585,3.5008,1,194,0.042,0.024839,1.6356
1586,0.2655,0,85,0.0419,0.02231,1.6456
1587,2.6884,1,199,0.0418,0.022986,1.6428
1588,3.4705,1,122,0.0417,0.023816,1.6295
1589,1.3548,0,60,0.0416,0.023665,1.5981
1590,1.1119,0,43,0.0415,0.023287,1.5945
1591,3.2612,1,61,0.0415,0.024531,1.6001
1592,0.6167,0,34,0.0414,0.015725,1.567
1593,-1.1,0,11,0.0413,0.034084,1.5199
1594,-1.0,0,1,0.0412,0.007743,1.4675
1595,3.1223,1,73,0.0411,0.024452,1.451
1596,2.3637,1,150,0.041,0.023936,1.4293
1597,0.0633,0,29,0.041,0.016178,1.393
1598,0.444,0,21,0.0409,0.013966,1.3864
1599,4.3209,1,57,0.0408,0.021678,1.3891
1600,0.8551,0,80,0.0407,0.024548,1.3592
1601,-1.1477,0,7,0.0406,0.013969,1.3577
1602,3.8913,1,84,0.0406,0.021749,1.3553
1603,1.6987,0,32,0.0405,0.022685,1.3523
1604,3.3549,1,44,0.0404,0.018795,1.396
1605,3.7871,1,67,0.0403,0.021344,1.4439
1606,3.2944,0,52,0.0402,0.020192,1.4753
1607,0.6731,0,76,0.0401,0.02237,1.4515
1608,4.5268,1,69,0.0401,0.025358,1.4627
1609,3.7012,1,37,0.04,0.023287,1.4633
1610,4.1921,1,101,0.0399,0.023621,1.4921
1611,2.2475,0,140,0.0398,0.022472,1.4807
1612,1.3978,0,112,0.0397,0.023519,1.5018
1613,4.3999,1,67,0.0397,0.02129,1.5561
1614,4.7948,1,81,0.0396,0.021596,1.5945
1615,3.3433,1,61,0.0395,0.024431,1.583
1616,-1.05,0,6,0.0394,0.010083,1.5275
1617,4.2361,1,111,0.0394,0.021929,1.5798
1618,3.5022,1,51,0.0393,0.020991,1.6098
1619,4.8319,1,76,0.0392,0.023782,1.6694
1620,-1.0325,0,4,0.0391,0.015046,1.6304
1621,0.6026,0,94,0.039,0.019395,1.5992
1622,-1.0,0,1,0.039,0.04794,1.5923
1623,-1.1183,0,11,0.0389,0.015741,1.5911
1624,0.2769,0,89,0.0388,0.019064,1.6047
1625,-0.1004,0,27,0.0387,0.020971,1.5535
1626,0.7555,0,76,0.0386,0.021017,1.5711
1627,4.2534,1,119,0.0386,0.021635,1.5733
1628,-1.0025,0,37,0.0385,0.02205,1.5631
1629,3.4276,1,67,0.0384,0.024016,1.6035
1630,4.3149,1,55,0.0383,0.019809,1.6567
1631,1.8925,0,135,0.0383,0.023707,1.6505
1632,-1.0,0,1,0.0382,0.034798,1.611
1633,4.0907,1,95,0.0381,0.021259,1.6465
1634,3.4955,1,42,0.038,0.01874,1.6914
1635,4.4205,1,68,0.038,0.019514,1.7313
1636,4.5552,1,62,0.0379,0.023434,1.7357
1637,3.4253,1,86,0.0378,0.023795,1.773
1638,-1.0603,0,13,0.0377,0.014051,1.724
1639,-0.516,0,12,0.0377,0.031501,1.6914
1640,-1.02,0,3,0.0376,0.02139,1.6474
1641,3.548,1,59,0.0375,0.020275,1.6802
1642,1.6048,0,50,0.0374,0.018506,1.7063
1643,5.564,1,65,0.0374,0.022592,1.7436
1644,-0.3261,0,24,0.0373,0.020622,1.7419
1645,3.8536,1,97,0.0372,0.020066,1.7734
1646,-0.0569,0,42,0.0371,0.01929,1.7829
1647,3.8979,1,54,0.0371,0.021491,1.784
1648,0.7425,0,29,0.037,0.024671,1.7499
1649,3.2276,1,58,0.0369,0.023668,1.7911
1650,1.2016,0,142,0.0368,0.018529,1.7942
1651,4.5514,1,51,0.0368,0.021148,1.8551
1652,3.7672,1,51,0.0367,0.021125,1.8531
1653,-0.099,0,41,0.0366,0.02326,1.8396
1654,4.3814,1,105,0.0365,0.024808,1.8846
1655,3.4356,1,98,0.0365,0.020711,1.9189
1656,3.413,1,126,0.0364,0.02377,1.963
1657,4.2238,1,116,0.0363,0.021026,2.0152
1658,-1.0,0,1,0.0362,0.006853,1.9788
1659,3.5148,1,38,0.0362,0.017127,1.9654
1660,1.965,1,189,0.0361,0.018879,1.9428
1661,3.4352,1,70,0.036,0.017425,1.9427
1662,1.2395,0,68,0.036,0.01633,1.9029
1663,0.1205,0,22,0.0359,0.01934,1.8776
1664,-1.0761,0,9,0.0358,0.028233,1.8648
1665,0.5912,1,333,0.0357,0.020927,1.8403
1666,2.8618,1,102,0.0357,0.024158,1.8622
1667,0.1425,0,88,0.0356,0.022268,1.8285
1668,2.2189,1,160,0.0355,0.020196,1.8315
1669,2.0006,1,238,0.0355,0.021267,1.8615
1670,4.0584,1,67,0.0354,0.020647,1.8953
1671,-0.8654,0,17,0.0353,0.026743,1.8772
1672,-1.03,0,4,0.0352,0.018071,1.8373
1673,0.9633,0,58,0.0352,0.021897,1.857
1674,0.4195,0,104,0.0351,0.022845,1.8312
1675,3.828,1,61,0.035,0.019378,1.883
1676,-0.8354,0,70,0.035,0.021876,1.8685
1677,-0.359,0,11,0.0349,0.017295,1.8735
1678,-0.9439,0,219,0.0348,0.020812,1.849
1679,0.6247,0,56,0.0348,0.017175,1.842
1680,1.0406,0,42,0.0347,0.019208,1.8259
1681,6.1724,1,64,0.0346,0.02056,1.8977
1682,3.8254,1,59,0.0345,0.023697,1.8959
1683,3.893,1,62,0.0345,0.021083,1.9448
1684,-1.0,0,1,0.0344,0.007351,1.9141
1685,1.243,0,42,0.0343,0.018325,1.8915
1686,1.7322,0,77,0.0343,0.018552,1.9062
1687,0.8406,0,79,0.0342,0.020285,1.8877
1688,3.4815,1,116,0.0341,0.01996,1.8878
1689,-1.0,0,1,0.0341,0.037434,1.8643
1690,4.3755,1,66,0.034,0.019063,1.8969
1691,4.0722,1,75,0.0339,0.019521,1.905
1692,-1.0,0,1,0.0339,0.050027,1.8889
1693,-1.0645,0,31,0.0338,0.019273,1.8892
1694,3.4853,1,84,0.0337,0.021032,1.9341
1695,4.9914,1,91,0.0337,0.020062,1.9528
1696,3.3552,1,54,0.0336,0.015548,1.9627
1697,4.4207,1,41,0.0335,0.019573,2.0063
1698,3.1529,1,115,0.0335,0.01718,2.0333
1699,5.9734,1,65,0.0334,0.017093,2.0499
1700,4.4154,1,41,0.0333,0.016949,2.0855
1701,-0.3654,0,12,0.0333,0.011758,2.0933
1702,-1.0441,0,34,0.0332,0.028153,2.0439
1703,0.9235,0,31,0.0331,0.021708,2.0362
1704,-1.0,0,1,0.0331,0.002815,1.9926
1705,3.7279,1,138,0.033,0.020731,1.992
1706,3.4573,1,90,0.0329,0.018962,1.9937
1707,4.4948,1,60,0.0329,0.016727,2.0319
1708,1.1922,0,65,0.0328,0.022957,1.9985
1709,4.4547,1,69,0.0327,0.020975,2.0061
1710,3.6697,1,67,0.0327,0.022202,2.0009
1711,-0.8566,0,15,0.0326,0.022861,1.9698
1712,-1.4628,0,27,0.0325,0.022352,1.9412
1713,0.1056,0,38,0.0325,0.021553,1.8983
1714,2.6341,0,63,0.0324,0.018642,1.8767
1715,3.0956,1,204,0.0323,0.019538,1.8742
1716,3.04,1,128,0.0323,0.021991,1.9151
1717,4.3325,1,55,0.0322,0.020402,1.916
1718,2.9807,1,104,0.0321,0.016905,1.9108
1719,2.4682,0,64,0.0321,0.021927,1.8872
1720,-0.7605,0,25,0.032,0.017114,1.8899
1721,4.6158,1,104,0.032,0.018856,1.93
1722,3.2563,1,155,0.0319,0.019872,1.9726
1723,3.9491,1,52,0.0318,0.024357,2.0233
1724,3.5518,1,38,0.0318,0.014873,2.056
1725,0.7344,0,77,0.0317,0.021387,2.0644
1726,3.8778,1,64,0.0316,0.018615,2.0956
1727,4.1256,1,45,0.0316,0.019356,2.0943
1728,3.9392,1,37,0.0315,0.020408,2.1437
1729,-1.8446,0,14,0.0314,0.031811,2.091
1730,0.5751,0,31,0.0314,0.0223,2.0536
1731,2.121,0,46,0.0313,0.017056,2.0559
1732,4.7678,1,44,0.0313,0.020323,2.1136
1733,3.8466,1,68,0.0312,0.016139,2.1111
1734,4.4218,1,59,0.0311,0.022943,2.1204
1735,4.4915,1,48,0.0311,0.024837,2.1211
1736,3.6583,1,73,0.031,0.018529,2.1121
1737,4.0053,1,61,0.0309,0.022519,2.1179
1738,3.543,1,70,0.0309,0.021433,2.164
1739,-0.1012,0,23,0.0308,0.021282,2.1681
1740,3.9766,1,91,0.0308,0.018604,2.2181
1741,3.0995,1,75,0.0307,0.01617,2.2136
1742,0.0919,0,54,0.0306,0.015895,2.1985
1743,1.481,0,73,0.0306,0.020092,2.1576
1744,3.3753,1,62,0.0305,0.016974,2.1947
1745,3.4039,1,71,0.0305,0.018017,2.1902
1746,3.9113,1,73,0.0304,0.016133,2.2298
1747,-1.0853,0,12,0.0303,0.015452,2.18
1748,0.3873,0,23,0.0303,0.014981,2.1765
1749,0.6148,0,136,0.0302,0.020073,2.1503
1750,4.006,1,64,0.0302,0.019201,2.1784
1751,1.2872,0,72,0.0301,0.020993,2.1457
1752,-1.0,0,1,0.03,0.005234,2.0981
1753,3.6615,1,41,0.03,0.017711,2.1357
1754,3.6338,1,34,0.0299,0.020507,2.1282
1755,3.9284,1,71,0.0299,0.019096,2.1331
1756,0.1223,0,56,0.0298,0.018584,2.1002
1757,4.3357,1,56,0.0297,0.017141,2.1013
1758,2.6979,1,149,0.0297,0.017875,2.1383
1759,3.7242,1,86,0.0296,0.019171,2.1404
1760,-1.0,0,1,0.0296,0.006326,2.1108
1761,3.6163,1,32,0.0295,0.022811,2.1126
1762,4.4196,1,46,0.0294,0.02455,2.1444
1763,1.8627,0,69,0.0294,0.017716,2.1618
1764,4.0121,1,39,0.0293,0.016019,2.2127
1765,1.6527,0,33,0.0293,0.018,2.2233
1766,0.7621,0,77,0.0292,0.01919,2.2023
1767,0.3025,0,22,0.0291,0.024216,2.2039
1768,-1.0,0,1,0.0291,0.021045,2.1717
1769,3.9991,1,53,0.029,0.016596,2.1917
1770,3.571,1,49,0.029,0.02127,2.1868
1771,4.5679,1,75,0.0289,0.024017,2.2411
1772,-1.0,0,1,0.0289,0.009207,2.2414
1773,0.2343,0,42,0.0288,0.015646,2.2342
1774,3.821,1,38,0.0287,0.018359,2.2682
1775,1.0265,0,33,0.0287,0.017945,2.2402
1776,-1.2955,0,10,0.0286,0.019831,2.2356
1777,-1.192,0,7,0.0286,0.019161,2.2272
1778,3.8127,1,46,0.0285,0.019934,2.2748
1779,3.0014,1,96,0.0285,0.019192,2.2986
1780,2.4069,0,45,0.0284,0.017399,2.3122
1781,4.5724,1,64,0.0283,0.014983,2.2962
1782,4.0604,1,61,0.0283,0.015913,2.2986
1783,3.9035,1,59,0.0282,0.017696,2.2987
1784,4.2658,1,87,0.0282,0.01701,2.3513
1785,4.3056,1,59,0.0281,0.018561,2.382
1786,5.2261,1,50,0.0281,0.021445,2.4169
1787,3.4856,1,110,0.028,0.0191,2.4433
1788,3.3397,1,55,0.0279,0.01854,2.4419
1789,1.5478,0,73,0.0279,0.017531,2.4674
1790,4.0737,1,89,0.0278,0.015388,2.4644
1791,3.443,1,36,0.0278,0.018143,2.4581
1792,-1.0,0,1,0.0277,0.00426,2.4581
1793,-0.2748,0,25,0.0277,0.018713,2.466
1794,0.6416,0,30,0.0276,0.01422,2.4376
1795,3.8453,1,79,0.0276,0.018623,2.4261
1796,3.4067,1,55,0.0275,0.02042,2.4266
1797,3.4683,1,68,0.0274,0.020187,2.4171
1798,-1.702,0,24,0.0274,0.026125,2.3685
1799,3.5609,1,102,0.0273,0.019232,2.3444
1800,5.3644,1,60,0.0273,0.016928,2.3539
1801,3.7181,1,42,0.0272,0.021421,2.3947
1802,3.7893,1,93,0.0272,0.019674,2.4431
1803,4.0053,1,58,0.0271,0.015672,2.4739
1804,-1.1431,0,28,0.0271,0.017398,2.4725
1805,4.1575,1,71,0.027,0.015941,2.4768
1806,4.6091,1,69,0.027,0.020191,2.4883
1807,4.4021,1,61,0.0269,0.015569,2.4873
1808,3.7471,1,54,0.0268,0.020294,2.5129
1809,-1.0,0,1,0.0268,0.006318,2.4584
1810,3.7383,1,66,0.0267,0.014274,2.459
1811,1.7178,0,45,0.0267,0.013851,2.4848
1812,-1.0268,0,2,0.0266,0.01139,2.4891
1813,-0.9852,0,7,0.0266,0.025446,2.4782
1814,2.9399,1,118,0.0265,0.017928,2.4813
1815,-1.0,0,1,0.0265,0.004834,2.4403
1816,1.1119,0,102,0.0264,0.018497,2.4211
1817,2.1001,0,45,0.0264,0.021203,2.3987
1818,4.144,1,53,0.0263,0.012897,2.4104
1819,3.6727,1,52,0.0263,0.016063,2.4224
1820,3.4743,1,37,0.0262,0.017666,2.4648
1821,-1.0,0,1,0.0262,0.048817,2.4086
1822,2.7529,0,54,0.0261,0.016733,2.4036
1823,-1.0,0,1,0.0261,0.009437,2.3541
1824,3.7307,1,38,0.026,0.021554,2.3559
1825,-0.371,0,34,0.0259,0.016535,2.3448
1826,-0.9333,0,29,0.0259,0.01635,2.2967
1827,4.6075,1,50,0.0258,0.013352,2.3015
1828,-1.0,0,1,0.0258,0.012038,2.2521
1829,4.1307,1,99,0.0257,0.017154,2.3119
1830,3.732,1,77,0.0257,0.016686,2.3435
1831,5.8716,1,56,0.0256,0.016817,2.381
1832,-0.9863,0,3,0.0256,0.009953,2.3234
1833,1.0131,0,32,0.0255,0.01632,2.2951
1834,3.7846,1,41,0.0255,0.017894,2.2887
1835,3.3977,1,46,0.0254,0.01603,2.2778
1836,4.9074,1,62,0.0254,0.018528,2.2903
1837,3.4319,1,49,0.0253,0.018836,2.2845
1838,1.5557,0,37,0.0253,0.017834,2.2647
1839,1.7376,0,50,0.0252,0.018497,2.283
1840,4.0777,1,110,0.0252,0.017792,2.2841
1841,-1.0,0,1,0.0251,0.018555,2.2431
1842,3.606,1,32,0.0251,0.01503,2.2782
1843,4.0047,1,41,0.025,0.01848,2.3034
1844,3.3917,1,52,0.025,0.01601,2.3036
1845,0.2551,0,25,0.0249,0.017452,2.2721
1846,3.82,1,36,0.0249,0.021207,2.2712
1847,4.0804,1,40,0.0248,0.020678,2.3229
1848,3.7781,1,34,0.0248,0.017477,2.3568
1849,4.7327,1,48,0.0247,0.017171,2.3979
1850,-0.0598,0,20,0.0247,0.012912,2.3573
1851,0.3651,0,29,0.0246,0.018652,2.3481
1852,3.7385,1,105,0.0246,0.013807,2.3954
1853,3.6121,1,41,0.0245,0.013269,2.395
1854,4.4513,1,44,0.0245,0.018975,2.4031
1855,4.1663,1,47,0.0244,0.013237,2.4055
1856,4.0962,1,41,0.0244,0.019989,2.4452
1857,-1.0,0,1,0.0243,0.018621,2.3919
1858,0.2685,0,25,0.0243,0.022208,2.3676
1859,-1.1014,0,12,0.0242,0.013675,2.3193
1860,3.6823,1,57,0.0242,0.019461,2.3662
1861,5.3991,1,52,0.0241,0.016181,2.384
1862,-1.0,0,1,0.0241,0.011638,2.3298
1863,3.4254,1,43,0.024,0.019969,2.3454
1864,-0.5441,0,18,0.024,0.013562,2.2999
1865,1.4451,0,55,0.024,0.020581,2.2978
1866,3.5857,1,37,0.0239,0.018947,2.326
1867,3.386,1,35,0.0239,0.015884,2.3569
1868,4.3109,1,48,0.0238,0.019373,2.41
1869,0.4805,0,23,0.0238,0.019833,2.3748
1870,1.7423,0,35,0.0237,0.023807,2.3565
1871,3.3402,1,41,0.0237,0.015713,2.3442
1872,4.1766,1,47,0.0236,0.015091,2.396
1873,3.5635,1,62,0.0236,0.020486,2.4293
1874,3.2346,1,116,0.0235,0.017663,2.4234
1875,4.0667,1,63,0.0235,0.019215,2.4538
1876,-0.019,0,18,0.0234,0.013274,2.4666
1877,4.4035,1,60,0.0234,0.018796,2.5225
1878,-1.0,0,1,0.0233,0.008964,2.4744
1879,4.3864,1,47,0.0233,0.018783,2.4883
1880,3.0454,1,76,0.0232,0.019086,2.4946
1881,4.1363,1,52,0.0232,0.015708,2.4903
1882,-1.0,0,1,0.0231,0.006355,2.4397
1883,-1.0,0,1,0.0231,0.009616,2.3906
1884,3.4665,1,66,0.0231,0.01805,2.3826
1885,3.1279,1,85,0.023,0.015047,2.3709
1886,4.2565,1,43,0.023,0.016246,2.3612
1887,1.5352,0,38,0.0229,0.01796,2.3417
1888,3.4721,1,132,0.0229,0.016133,2.343
1889,-0.5912,0,25,0.0228,0.015181,2.3216
1890,-0.3919,0,33,0.0228,0.015968,2.2769
1891,3.6706,1,72,0.0227,0.023469,2.2792
1892,-1.0851,0,22,0.0227,0.018416,2.2784
1893,-1.0,0,1,0.0226,0.047349,2.2711
1894,3.5768,1,53,0.0226,0.019766,2.3005
1895,0.5605,0,60,0.0226,0.017205,2.2676
1896,-1.0552,0,18,0.0225,0.01878,2.223
1897,4.1918,1,53,0.0225,0.018095,2.2302
1898,-1.0,0,1,0.0224,0.010267,2.2373
1899,3.4892,1,64,0.0224,0.015749,2.2365
1900,3.6997,1,36,0.0223,0.01601,2.2199
1901,3.821,1,40,0.0223,0.01725,2.2209
1902,4.4104,1,52,0.0222,0.01867,2.2271
1903,3.5745,1,58,0.0222,0.019541,2.2228
1904,0.871,0,55,0.0222,0.019893,2.243
1905,1.2478,0,53,0.0221,0.016312,2.2139
1906,3.1049,1,63,0.0221,0.018777,2.1988
1907,-0.52,0,12,0.022,0.010803,2.1496
1908,5.0557,1,73,0.022,0.017732,2.1627
1909,-0.1165,0,63,0.0219,0.013106,2.1715
1910,-0.2768,0,32,0.0219,0.012188,2.1314
1911,-0.0073,0,41,0.0218,0.017562,2.1141
1912,0.1638,0,33,0.0218,0.016126,2.126
1913,3.851,1,36,0.0218,0.017077,2.1744
1914,-1.2553,0,12,0.0217,0.016932,2.1324
1915,-0.1002,0,17,0.0217,0.019136,2.1414
1916,3.8293,1,67,0.0216,0.018366,2.1686
1917,3.4511,1,33,0.0216,0.022874,2.1821
1918,3.9324,1,60,0.0215,0.018586,2.18
1919,3.5993,1,41,0.0215,0.016042,2.1793
1920,-0.9966,0,16,0.0215,0.017827,2.1346
1921,3.4278,1,117,0.0214,0.017095,2.1788
1922,2.8948,1,130,0.0214,0.017805,2.1803
1923,1.7627,0,80,0.0213,0.018754,2.2079
1924,3.3933,1,47,0.0213,0.017174,2.2045
1925,3.5489,1,49,0.0212,0.015364,2.2437
1926,2.2477,0,55,0.0212,0.015127,2.2755
1927,4.1068,1,38,0.0212,0.017183,2.2705
1928,-1.2314,0,53,0.0211,0.018101,2.2682
1929,4.1073,1,48,0.0211,0.016318,2.268
1930,2.5004,0,87,0.021,0.017788,2.2557
1931,0.0067,0,18,0.021,0.0151,2.197
1932,4.0867,1,60,0.0209,0.018641,2.2477
1933,3.504,1,66,0.0209,0.018356,2.2726
1934,3.6007,1,31,0.0209,0.021085,2.2708
1935,4.4182,1,81,0.0208,0.018565,2.281
1936,4.1971,1,81,0.0208,0.020108,2.2739
1937,3.8663,1,109,0.0207,0.017268,2.2782
1938,4.5416,1,66,0.0207,0.018151,2.3081
1939,3.7936,1,56,0.0207,0.015737,2.3287
1940,-0.1092,0,24,0.0206,0.022248,2.2868
1941,4.1515,1,40,0.0206,0.01316,2.3383
1942,3.3632,1,51,0.0205,0.019753,2.3359
1943,4.138,1,52,0.0205,0.017404,2.3372
1944,2.8164,1,150,0.0204,0.018158,2.3315
1945,1.7465,0,45,0.0204,0.017426,2.3464
1946,-1.01,0,2,0.0204,0.014679,2.2981
1947,3.5417,1,39,0.0203,0.018293,2.2927
1948,-0.5645,0,15,0.0203,0.018856,2.2493
1949,4.8079,1,46,0.0202,0.01697,2.25
1950,3.5511,1,52,0.0202,0.020364,2.2861
1951,1.2697,0,44,0.0202,0.020157,2.2952
1952,3.5549,1,53,0.0201,0.021645,2.2933
1953,3.6207,1,40,0.0201,0.015486,2.2934
1954,5.2075,1,110,0.02,0.019063,2.301
1955,3.7234,1,55,0.02,0.017748,2.2966
1956,3.9676,1,44,0.02,0.013871,2.2953
1957,3.317,1,53,0.02,0.014342,2.3384
1958,4.7902,1,51,0.02,0.014483,2.3837
1959,4.1147,1,39,0.02,0.016445,2.4358
1960,3.4214,1,72,0.02,0.015707,2.4332
1961,3.1133,1,77,0.02,0.019563,2.4103
1962,-0.5755,0,12,0.02,0.0101,2.4146
1963,4.2118,1,46,0.02,0.016874,2.4225
1964,3.2638,1,55,0.02,0.018163,2.4605
1965,3.9708,1,93,0.02,0.020073,2.4858
1966,-0.8618,0,15,0.02,0.024231,2.4413
1967,3.609,1,35,0.02,0.012615,2.4435
1968,3.8047,1,60,0.02,0.018685,2.4385
1969,3.5711,1,50,0.02,0.01582,2.4694
1970,3.7222,1,63,0.02,0.018319,2.4892
1971,4.6728,1,43,0.02,0.016128,2.5025
1972,5.0332,1,50,0.02,0.018867,2.5111
1973,4.4809,1,86,0.02,0.018104,2.5203
1974,-1.0,0,1,0.02,0.010089,2.4779
1975,-1.0,0,1,0.02,0.004589,2.4272
1976,0.6989,0,35,0.02,0.012699,2.4344
1977,5.0768,1,51,0.02,0.018874,2.4412
1978,-1.0,0,1,0.02,0.005682,2.4412
1979,-0.5525,0,12,0.02,0.012753,2.3918
1980,4.0747,0,77,0.02,0.015499,2.4021
1981,1.3184,0,48,0.02,0.01817,2.3739
1982,4.0869,1,55,0.02,0.018333,2.4248
1983,-1.0,0,1,0.02,0.017877,2.4248
1984,4.6644,1,44,0.02,0.015302,2.4367
1985,3.8282,1,43,0.02,0.019444,2.4437
1986,-0.3754,0,13,0.02,0.019234,2.3974
1987,3.8304,1,140,0.02,0.01598,2.4204
1988,0.8928,0,34,0.02,0.015411,2.3946
1989,-1.0,0,1,0.02,0.009646,2.3905
1990,-0.9024,0,14,0.02,0.009457,2.3854
1991,3.4706,1,36,0.02,0.021996,2.3834
1992,1.1578,0,53,0.02,0.0191,2.4058
1993,5.1291,1,101,0.02,0.016253,2.4671
1994,3.9846,1,50,0.02,0.019852,2.4712
1995,4.0255,1,36,0.02,0.018476,2.5058
1996,-1.0,0,1,0.02,0.01569,2.5064
1997,0.8294,0,30,0.02,0.018839,2.4728
1998,3.2482,1,59,0.02,0.018994,2.5152
1999,3.1958,1,71,0.02,0.020292,2.5123
2000,4.282,1,73,0.02,0.018977,2.5181
2001,2.2995,0,57,0.02,0.015772,2.5029
2002,4.7316,1,123,0.02,0.015417,2.5061
2003,3.8058,1,38,0.02,0.016134,2.5084
2004,3.8862,1,59,0.02,0.017177,2.5386
2005,4.5336,1,74,0.02,0.020588,2.5714
2006,-2.0034,0,18,0.02,0.011763,2.5204
2007,3.6172,1,57,0.02,0.016588,2.5617
2008,4.1156,1,55,0.02,0.017675,2.5523
2009,3.4749,1,41,0.02,0.014264,2.5882
2010,3.8588,1,91,0.02,0.01841,2.6296
2011,-1.0,0,1,0.02,0.006581,2.6197
2012,4.031,0,106,0.02,0.018114,2.6584
2013,1.5915,0,60,0.02,0.016037,2.6358
2014,3.7686,1,38,0.02,0.018094,2.686
2015,-1.0164,0,2,0.02,0.006552,2.6768
2016,3.9549,1,44,0.02,0.014782,2.6781
2017,3.9798,1,53,0.02,0.012325,2.6834
2018,4.3799,1,69,0.02,0.017814,2.6879
2019,-0.876,0,9,0.02,0.019349,2.6431
2020,-0.6538,0,16,0.02,0.016132,2.6465
2021,1.1502,0,57,0.02,0.018429,2.6237
2022,-1.0,0,1,0.02,0.011382,2.5848
2023,0.0838,0,22,0.02,0.012549,2.568
2024,3.3426,1,92,0.02,0.01636,2.5675
2025,3.4468,1,66,0.02,0.015902,2.5665
2026,4.3316,1,53,0.02,0.01533,2.5873
2027,3.3429,1,129,0.02,0.014102,2.5797
2028,-1.0,0,1,0.02,0.015931,2.582
2029,-0.0406,0,23,0.02,0.019146,2.5405
2030,3.4641,1,61,0.02,0.020764,2.5502
2031,0.4769,0,30,0.02,0.02142,2.5549
2032,3.5399,1,69,0.02,0.013502,2.5494
2033,-0.0065,0,21,0.02,0.020496,2.5143
2034,5.0802,1,46,0.02,0.016587,2.5291
2035,1.7453,0,52,0.02,0.019966,2.5024
2036,-1.0,0,1,0.02,0.022744,2.4504
2037,0.9006,0,33,0.02,0.017894,2.4207
2038,3.8543,1,50,0.02,0.015297,2.4138
2039,3.7754,1,35,0.02,0.013364,2.4137
2040,1.5298,0,92,0.02,0.017316,2.4301
2041,4.0682,1,35,0.02,0.011284,2.4292
2042,3.6087,1,31,0.02,0.019624,2.4317
2043,-1.0,0,1,0.02,0.004603,2.3803
2044,3.8817,1,80,0.02,0.015399,2.391
2045,2.1858,0,60,0.02,0.017069,2.3953
2046,3.4926,1,46,0.02,0.014232,2.4404
2047,3.5586,1,36,0.02,0.017091,2.4405
2048,4.0338,1,66,0.02,0.013093,2.4865
2049,0.0113,0,20,0.02,0.01532,2.4386
2050,0.9814,0,44,0.02,0.014656,2.4129
2051,0.4384,0,45,0.02,0.013721,2.4045
2052,3.1307,0,74,0.02,0.015937,2.4003
2053,0.23,0,27,0.02,0.015634,2.3664
2054,-0.9141,0,34,0.02,0.015738,2.3052
2055,3.6275,1,62,0.02,0.016355,2.3042
2056,-1.0,0,1,0.02,0.009841,2.2545
2057,4.545,1,71,0.02,0.0137,2.2668
2058,-1.0,0,1,0.02,0.005178,2.2089
2059,3.1838,1,68,0.02,0.017184,2.1996
2060,3.3039,1,71,0.02,0.014641,2.1984
2061,3.6575,1,42,0.02,0.014967,2.2039
2062,4.0647,1,59,0.02,0.017458,2.2503
2063,3.3729,1,48,0.02,0.018391,2.2419
2064,1.4417,0,59,0.02,0.016418,2.2237
2065,3.8221,1,46,0.02,0.016733,2.2222
2066,3.6019,1,51,0.02,0.015498,2.2668
2067,4.619,1,103,0.02,0.016225,2.2769
2068,3.4391,1,60,0.02,0.023364,2.2733
2069,3.7136,1,39,0.02,0.013818,2.2747
2070,3.473,1,37,0.02,0.016816,2.2722
2071,-1.0,0,1,0.02,0.005883,2.2155
2072,4.2779,1,43,0.02,0.015684,2.2079
2073,1.5518,0,87,0.02,0.017488,2.1786
